"URI"	"scientificName"	"is_current"
"http://florabase.dec.wa.gov.au/browse/profile/274"	"Chrysopogon latifolius S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/275"	"Chrysopogon pallidus (R.Br.) Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/276"	"Coix lacryma-jobi L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/277"	"Cortaderia selloana (Schult. & Schult.f.) Asch. & P.Graebn."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/278"	"Crypsis schoenoides (L.) Lam."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/279"	"Cymbopogon ambiguus A.Camus"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/280"	"Cymbopogon bombycinus (R.Br.) Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/281"	"Cymbopogon obtectus S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/282"	"Cymbopogon procerus (R.Br.) Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/283"	"Cynodon dactylon (L.) Pers."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/284"	"Cynosurus cristatus L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/285"	"Cynosurus echinatus L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/286"	"Cyperochloa hirsuta Lazarides & L.Watson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/287"	"Dactylis glomerata L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/288"	"Dactyloctenium aegyptium (L.) Willd."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/289"	"Dactyloctenium australe Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/290"	"Dactyloctenium radulans (R.Br.) P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/291"	"Danthonia acerosa Vickery"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/292"	"Danthonia caespitosa Gaudich."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/293"	"Danthonia occidentalis Vickery"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/294"	"Danthonia pilosa R.Br."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/295"	"Danthonia racemosa R.Br."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/296"	"Danthonia setacea R.Br."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/297"	"Deyeuxia drummondii (Steud.) Vickery"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/298"	"Deyeuxia inaequalis Vickery"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/299"	"Deyeuxia quadriseta Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/300"	"Dichanthium affine (R.Br.) A.Camus"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/301"	"Dichanthium annulatum (Forssk.) Stapf"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/302"	"Dichanthium aristatum (Poir.) C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/303"	"Dichanthium fecundum S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/304"	"Dichanthium sericeum (R.Br.) A.Camus"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/305"	"Dichanthium tenuiculum (Steud.) S.T.Blake"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/306"	"Dichelachne crinita (L.f.) Hook.f."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/307"	"Dichelachne micrantha (Cav.) Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/308"	"Digitaria ammophila (F.Muell.) Hughes"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/309"	"Digitaria bicornis (Lam.) Roem. & Schult."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/310"	"Digitaria brownii (Roem. & Schult.) Hughes"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/311"	"Digitaria ciliaris (Retz.) Koeler"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/312"	"Digitaria coenicola (F.Muell.) Hughes"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/313"	"Digitaria ctenantha (F.Muell.) Hughes"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/314"	"Digitaria didactyla Willd."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/315"	"Digitaria gibbosa (R.Br.) P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/316"	"Digitaria longiflora (Retz.) Pers."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/317"	"Digitaria marianensis Mez"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/318"	"Digitaria nematostachya (Bailey) Henrard"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/319"	"Digitaria papposa (R.Br.) P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/320"	"Digitaria sanguinalis (L.) Scop."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/321"	"Digitaria violascens Link"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/322"	"Dimeria ornithopoda Trin."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/323"	"Diplachne fusca (L.) Roem. & Schult."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/324"	"Diplachne muelleri Benth."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/325"	"Diplachne parviflora (R.Br.) Benth."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/326"	"Diplopogon setaceus R.Br."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/327"	"Distichlis distichophylla (Labill.) Fassett"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/328"	"Echinochloa colona (L.) Link"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/329"	"Echinochloa crus-pavonis (Kunth) Schult."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/330"	"Echinochloa crusgalli (L.) P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/331"	"Echinochloa elliptica P.W.Michael & Vickery"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/332"	"Echinochloa frumentacea Link"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/333"	"Echinochloa kimberleyensis P.W.Michael & Vickery"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/334"	"Echinochloa macrandra P.W.Michael & Vickery"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/335"	"Echinochloa microstachya (Wiegand) Rydb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/336"	"Echinochloa oryzoides (Ard.) Fritsch"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/337"	"Echinochloa pyramidalis (Lam.) Hitchc. & Chase"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/338"	"Echinochloa telmatophila P.W.Michael & Vickery"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/339"	"Echinochloa utilis Ohwi & Yabuno"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/340"	"Echinopogon ovatus (G.Forst.) P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/341"	"Ectrosia agrostoides Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/342"	"Ectrosia danesii Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/343"	"Ectrosia leporina R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/344"	"Ectrosia scabrida C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/345"	"Ectrosia schultzii Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/346"	"Ehrharta brevifolia Schrad."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/347"	"Ehrharta calycina Sm."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/348"	"Ehrharta erecta Lam."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/349"	"Ehrharta longiflora Sm."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/350"	"Ehrharta pusilla Trin."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/351"	"Ehrharta villosa Schult.f."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/352"	"Eleusine coracan (L.) Gaertn."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/353"	"Eleusine indica (L.) Gaertn."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/354"	"Elymus scaber (R.Br.) A.Love"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/355"	"Elytrophorus spicatus (Willd.) A.Camus"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/356"	"Enneapogon avenaceus (Lindl.) C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/357"	"Enneapogon caerulescens (Gaudich.) N.T.Burb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/358"	"Enneapogon cylindricus N.T.Burb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/359"	"Enneapogon glaber N.T.Burb."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/360"	"Enneapogon lindleyanus (Domin) C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/361"	"Enneapogon nigricans (R.Br.) P.Beauv."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/362"	"Enneapogon oblongus N.T.Burb."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/363"	"Enneapogon pallidus (R.Br.) P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/364"	"Enneapogon planifolius N.T.Burb."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/365"	"Enneapogon polyphyllus (Domin) N.T.Burb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/366"	"Enteropogon acicularis (Lindl.) Lazarides"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/367"	"Enteropogon dolichostachyus (Lag.) Lazarides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/368"	"Enteropogon ramosus B.K.Simon"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/369"	"Eragrostis australasica (Steud.) C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/370"	"Eragrostis barrelieri Daveau"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/371"	"Eragrostis basedowii Jedwabn."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/372"	"Eragrostis benthamii Mattei"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/373"	"Eragrostis brownii (Kunth) Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/374"	"Eragrostis cilianensis (All.) Janch."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/375"	"Eragrostis cumingii Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/376"	"Eragrostis curvula (Schrad.) Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/377"	"Eragrostis desertorum Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/378"	"Eragrostis dielsii Pilg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/379"	"Eragrostis elongata (Willd.) J.Jacq."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/380"	"Eragrostis eriopoda Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/381"	"Eragrostis falcata (Gaudich.) Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/382"	"Eragrostis interrupta P.Beauv."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/383"	"Eragrostis japonica (Thunb.) Trin."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/384"	"Eragrostis kennedyae F.Turner"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/385"	"Eragrostis lacunaria Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/386"	"Eragrostis laniflora Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/387"	"Eragrostis lanipes C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/388"	"Eragrostis leptocarpa Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/389"	"Eragrostis minor Host"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/390"	"Eragrostis oldfieldii Domin"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/391"	"Eragrostis parviflora (R.Br.) Trin."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/392"	"Eragrostis pergracilis S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/393"	"Eragrostis setifolia Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/394"	"Eragrostis spartinoides Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/395"	"Eragrostis speciosa (Roem. & Schult.) Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/396"	"Eragrostis tenax Jedwabn."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/397"	"Eragrostis tenella (L.) Roem. & Schult."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/398"	"Eragrostis tenellula (Kunth) Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/399"	"Eragrostis xerophila Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/400"	"Eriachne aristidea F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/401"	"Eriachne armitii Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/402"	"Eriachne avenacea R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/403"	"Eriachne benthamii Hartley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/404"	"Eriachne ciliata R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/405"	"Eriachne dominii Hartley"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/406"	"Eriachne fastigiata Lazarides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/407"	"Eriachne festucacea F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/408"	"Eriachne flaccida Hartley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/409"	"Eriachne gardneri Hartley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/410"	"Eriachne glauca R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/411"	"Eriachne helmsii Hartley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/412"	"Eriachne melicacea F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/413"	"Eriachne mucronata R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/414"	"Eriachne obtusa R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/415"	"Eriachne ovata Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/416"	"Eriachne pauciflora W.Fitzg."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/417"	"Eriachne pulchella Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/418"	"Eriachne rara R.Br."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/419"	"Eriachne scleranthoides F.Muell."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/420"	"Eriachne sulcata Hartley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/421"	"Eriachne tenuiculmis Hartley"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/422"	"Eriachne triodioides Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/423"	"Eriachne triseta Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/424"	"Eriochloa decumbens Bailey"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/425"	"Eriochloa procera (Retz.) C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/426"	"Eriochloa pseudoacrotricha (Thell.) J.M.Black"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/427"	"Eulalia fulva (R.Br.) Kuntze"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/428"	"Eulalia mackinlayi (F.Muell.) Kuntze"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/429"	"Eustachys distichophylla (Lag.) Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/430"	"Festuca arundinacea Schreb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/431"	"Festuca pratensis Huds."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/432"	"Festuca pubinervis Vickery"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/433"	"Festuca rubra L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/434"	"Gastridium phleoides (Nees & Meyen) C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/435"	"Glyceria australis C.E.Hubb."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/436"	"Glyceria drummondii (Steud.) C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/437"	"Glyceria maxima (Hartm.) Holmb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/438"	"Hainardia cylindrica (Willd.) Greuter"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/439"	"Hemarthria uncinata R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/440"	"Heterachne abortiva (R.Br.) Druce"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/441"	"Heterachne gulliveri Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/442"	"Heteropholis annua Lazarides"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/443"	"Heteropogon contortus (L.) Roem. & Schult."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/444"	"Holcus lanatus L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/445"	"Holcus setiger Nees"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/446"	"Homopholis proluta (F.Muell.) R.D.Webster"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/447"	"Hordeum geniculatum All."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/448"	"Hordeum glaucum Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/449"	"Hordeum leporinum Link"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/450"	"Hordeum marinum Huds."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/451"	"Hordeum vulgare L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/452"	"Hyparrhenia hirta (L.) Stapf"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/453"	"Imperata cylindrica (L.) P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/454"	"Isachne pulchella Roth"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/455"	"Ischaemum australe R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/456"	"Iseilema calvum C.E.Hubb."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/457"	"Iseilema ciliatum C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/458"	"Iseilema dolichotrichum C.E.Hubb."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/459"	"Iseilema eremaeum S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/460"	"Iseilema filipes S.T.Blake"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/461"	"Iseilema fragile S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/462"	"Iseilema holmesii S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/463"	"Iseilema macratherum Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/464"	"Iseilema membranaceum (Lindl.) Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/465"	"Iseilema vaginiflorum Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/466"	"Iseilema windersii C.E.Hubb."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/467"	"Lagurus ovatus L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/468"	"Lamarckia aurea (L.) Moench"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/469"	"Lasiochloa echinata (Thunb.) Henrard"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/470"	"Leptochloa brownii C.E.Hubb."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/471"	"Leptochloa digitata (R.Br.) Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/472"	"Leptochloa neesii (Thwaites) Benth."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/473"	"Lepturus repens (G.Forst.) R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/474"	"Lepturus xerophilus Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/475"	"Lolium multiflorum Lam."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/476"	"Lolium perenne L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/477"	"Lolium remotum Schrank"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/478"	"Lolium rigidum Gaudin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/479"	"Lolium temulentum L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/480"	"Lophochloa pumila (Desf.) Bor"	"N"
"http://florabase.dec.wa.gov.au/browse/profile/481"	"Melinis minutiflora P.Beauv."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/482"	"Mibora minima (L.) Desv."	"N"
"http://florabase.dec.wa.gov.au/browse/profile/483"	"Micraira dunlopii Lazarides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/484"	"Micraira spiciforma Lazarides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/485"	"Microlaena stipoides (Labill.) R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/486"	"Miscanthus sinensis Andersson"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/487"	"Mnesithea formosa (R.Br.) de Koning & Sosef"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/488"	"Mnesithea granularis (L.) de Koning & Sosef"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/489"	"Mnesithea rottboellioides (R.Br.) de Koning & Sosef"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/490"	"Monachather paradoxus Steud."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/491"	"Monodia stipoides S.W.L.Jacobs"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/492"	"Neurachne alopecuroidea R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/493"	"Neurachne lanigera S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/494"	"Neurachne minor S.T.Blake"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/495"	"Neurachne munroi (F.Muell.) F.Muell."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/496"	"Ophiuros exaltatus (L.) Kuntze"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/497"	"Oryza australiensis Domin"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/498"	"Oryza rufipogon Griff."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/499"	"Oryza sativa L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/500"	"Oxychloris scariosa (F.Muell.) Lazarides"	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/501"	"Panicum antidotale Retz."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/502"	"Panicum capillare L."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/503"	"Panicum decompositum R.Br."	"Y"
"http://florabase.dec.wa.gov.au/browse/profile/504"	"Panicum effusum R.Br."	"Y"
